File,Line,Column,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint
/home/input/C/testcases/CWE416_Use_After_Free/CWE416_Use_After_Free__operator_equals_01_bad.cpp,26,17,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"                strcpy(this->name, name);",d20b4f6516b4ec19911beec6e31f264cafa04d57d8cd305d8eb58de1fb9f4bb8
/home/input/C/testcases/CWE416_Use_After_Free/CWE416_Use_After_Free__operator_equals_01_bad.cpp,44,13,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"            strcpy(this->name, badClassObject.name);",247412e3eab1656891c60758deb286c96e6b36a9bf1e7cf871b340f321c433f3
/home/input/C/testcases/CWE416_Use_After_Free/CWE416_Use_After_Free__operator_equals_01_bad.cpp,52,13,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"            strcpy(this->name, badClassObject.name); /* FLAW - if this is a self-assignment, ",4aba6fa2531b42310613730b17bb7dc6b894b3d1f2524c945fad52d5436463c7
/home/input/C/testcases/CWE416_Use_After_Free/CWE416_Use_After_Free__return_freed_ptr_06.c,151,5,3,random,srand,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327),Use a more secure technique for acquiring random values,,CWE-327,    srand( (unsigned)time(NULL) );,4714e018b4410f03e2dc01b8bc247e2d893be07b90ea89b7c54b723976007b1c
/home/input/C/testcases/CWE416_Use_After_Free/CWE416_Use_After_Free__return_freed_ptr_07.c,151,5,3,random,srand,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327),Use a more secure technique for acquiring random values,,CWE-327,    srand( (unsigned)time(NULL) );,4714e018b4410f03e2dc01b8bc247e2d893be07b90ea89b7c54b723976007b1c
/home/input/C/testcases/CWE416_Use_After_Free/CWE416_Use_After_Free__return_freed_ptr_08.c,159,5,3,random,srand,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327),Use a more secure technique for acquiring random values,,CWE-327,    srand( (unsigned)time(NULL) );,4714e018b4410f03e2dc01b8bc247e2d893be07b90ea89b7c54b723976007b1c
/home/input/C/testcases/CWE416_Use_After_Free/CWE416_Use_After_Free__return_freed_ptr_09.c,146,5,3,random,srand,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327),Use a more secure technique for acquiring random values,,CWE-327,    srand( (unsigned)time(NULL) );,4714e018b4410f03e2dc01b8bc247e2d893be07b90ea89b7c54b723976007b1c
/home/input/C/testcases/CWE416_Use_After_Free/CWE416_Use_After_Free__return_freed_ptr_10.c,146,5,3,random,srand,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327),Use a more secure technique for acquiring random values,,CWE-327,    srand( (unsigned)time(NULL) );,4714e018b4410f03e2dc01b8bc247e2d893be07b90ea89b7c54b723976007b1c
/home/input/C/testcases/CWE416_Use_After_Free/CWE416_Use_After_Free__return_freed_ptr_11.c,146,5,3,random,srand,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327),Use a more secure technique for acquiring random values,,CWE-327,    srand( (unsigned)time(NULL) );,4714e018b4410f03e2dc01b8bc247e2d893be07b90ea89b7c54b723976007b1c
/home/input/C/testcases/CWE416_Use_After_Free/CWE416_Use_After_Free__return_freed_ptr_12.c,147,5,3,random,srand,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327),Use a more secure technique for acquiring random values,,CWE-327,    srand( (unsigned)time(NULL) );,4714e018b4410f03e2dc01b8bc247e2d893be07b90ea89b7c54b723976007b1c
/home/input/C/testcases/CWE416_Use_After_Free/CWE416_Use_After_Free__return_freed_ptr_13.c,146,5,3,random,srand,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327),Use a more secure technique for acquiring random values,,CWE-327,    srand( (unsigned)time(NULL) );,4714e018b4410f03e2dc01b8bc247e2d893be07b90ea89b7c54b723976007b1c
/home/input/C/testcases/CWE416_Use_After_Free/CWE416_Use_After_Free__return_freed_ptr_14.c,146,5,3,random,srand,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327),Use a more secure technique for acquiring random values,,CWE-327,    srand( (unsigned)time(NULL) );,4714e018b4410f03e2dc01b8bc247e2d893be07b90ea89b7c54b723976007b1c
/home/input/C/testcases/CWE416_Use_After_Free/CWE416_Use_After_Free__return_freed_ptr_15.c,159,5,3,random,srand,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327),Use a more secure technique for acquiring random values,,CWE-327,    srand( (unsigned)time(NULL) );,4714e018b4410f03e2dc01b8bc247e2d893be07b90ea89b7c54b723976007b1c
/home/input/C/testcases/CWE416_Use_After_Free/CWE416_Use_After_Free__return_freed_ptr_16.c,125,5,3,random,srand,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327),Use a more secure technique for acquiring random values,,CWE-327,    srand( (unsigned)time(NULL) );,4714e018b4410f03e2dc01b8bc247e2d893be07b90ea89b7c54b723976007b1c
/home/input/C/testcases/CWE416_Use_After_Free/CWE416_Use_After_Free__return_freed_ptr_17.c,125,5,3,random,srand,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327),Use a more secure technique for acquiring random values,,CWE-327,    srand( (unsigned)time(NULL) );,4714e018b4410f03e2dc01b8bc247e2d893be07b90ea89b7c54b723976007b1c
/home/input/C/testcases/CWE416_Use_After_Free/CWE416_Use_After_Free__return_freed_ptr_18.c,121,5,3,random,srand,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327),Use a more secure technique for acquiring random values,,CWE-327,    srand( (unsigned)time(NULL) );,4714e018b4410f03e2dc01b8bc247e2d893be07b90ea89b7c54b723976007b1c
/home/input/C/testcases/CWE416_Use_After_Free/main.cpp,15,2,3,random,srand,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327),Use a more secure technique for acquiring random values,,CWE-327,	srand( (unsigned)time(NULL) );,4714e018b4410f03e2dc01b8bc247e2d893be07b90ea89b7c54b723976007b1c
/home/input/C/testcases/CWE416_Use_After_Free/main_linux.cpp,15,2,3,random,srand,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327),Use a more secure technique for acquiring random values,,CWE-327,	srand( (unsigned)time(NULL) );,4714e018b4410f03e2dc01b8bc247e2d893be07b90ea89b7c54b723976007b1c
/home/input/C/testcases/CWE416_Use_After_Free/CWE416_Use_After_Free__operator_equals_01_bad.cpp,25,39,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,                this->name = new char[strlen(name) + 1];,0ebc38cddecce574bbb0ad759ec3e26bb6d8208f7ed2e3685535d6a7d86d15f0
/home/input/C/testcases/CWE416_Use_After_Free/CWE416_Use_After_Free__operator_equals_01_bad.cpp,43,35,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,            this->name = new char[strlen(badClassObject.name)+1]; ,29b0cb5cbf757163f4f2e8fbfadbada67cebb4a915499f11bd47c88c4b9e184e
/home/input/C/testcases/CWE416_Use_After_Free/CWE416_Use_After_Free__operator_equals_01_bad.cpp,51,35,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,            this->name = new char[strlen(badClassObject.name)+1]; ,29b0cb5cbf757163f4f2e8fbfadbada67cebb4a915499f11bd47c88c4b9e184e
/home/input/C/testcases/CWE416_Use_After_Free/CWE416_Use_After_Free__operator_equals_01_good1.cpp,25,39,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,                this->name = new char[strlen(name) + 1];,0ebc38cddecce574bbb0ad759ec3e26bb6d8208f7ed2e3685535d6a7d86d15f0
/home/input/C/testcases/CWE416_Use_After_Free/CWE416_Use_After_Free__operator_equals_01_good1.cpp,43,26,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,			this->name = new char[strlen(goodClassObject.name)+1]; ,37697b33acb932fc8e44ff619a8a9503bd5e1819c7aa8dabb39d62c8d353d679
/home/input/C/testcases/CWE416_Use_After_Free/CWE416_Use_After_Free__operator_equals_01_good1.cpp,53,27,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,				this->name = new char[strlen(goodClassObject.name)+1]; ,37697b33acb932fc8e44ff619a8a9503bd5e1819c7aa8dabb39d62c8d353d679
/home/input/C/testcases/CWE416_Use_After_Free/CWE416_Use_After_Free__return_freed_ptr_01.c,25,13,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,        i = strlen(aString);,4efd160ea8069147518765b8c379d5d30738520a1dee96dccc8d24c6317a7738
/home/input/C/testcases/CWE416_Use_After_Free/CWE416_Use_After_Free__return_freed_ptr_01.c,50,13,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,        i = strlen(aString);,4efd160ea8069147518765b8c379d5d30738520a1dee96dccc8d24c6317a7738
/home/input/C/testcases/CWE416_Use_After_Free/CWE416_Use_After_Free__return_freed_ptr_02.c,25,13,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,        i = strlen(aString);,4efd160ea8069147518765b8c379d5d30738520a1dee96dccc8d24c6317a7738
/home/input/C/testcases/CWE416_Use_After_Free/CWE416_Use_After_Free__return_freed_ptr_02.c,50,13,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,        i = strlen(aString);,4efd160ea8069147518765b8c379d5d30738520a1dee96dccc8d24c6317a7738
/home/input/C/testcases/CWE416_Use_After_Free/CWE416_Use_After_Free__return_freed_ptr_03.c,25,13,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,        i = strlen(aString);,4efd160ea8069147518765b8c379d5d30738520a1dee96dccc8d24c6317a7738
/home/input/C/testcases/CWE416_Use_After_Free/CWE416_Use_After_Free__return_freed_ptr_03.c,50,13,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,        i = strlen(aString);,4efd160ea8069147518765b8c379d5d30738520a1dee96dccc8d24c6317a7738
/home/input/C/testcases/CWE416_Use_After_Free/CWE416_Use_After_Free__return_freed_ptr_04.c,25,13,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,        i = strlen(aString);,4efd160ea8069147518765b8c379d5d30738520a1dee96dccc8d24c6317a7738
/home/input/C/testcases/CWE416_Use_After_Free/CWE416_Use_After_Free__return_freed_ptr_04.c,50,13,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,        i = strlen(aString);,4efd160ea8069147518765b8c379d5d30738520a1dee96dccc8d24c6317a7738
/home/input/C/testcases/CWE416_Use_After_Free/CWE416_Use_After_Free__return_freed_ptr_05.c,25,13,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,        i = strlen(aString);,4efd160ea8069147518765b8c379d5d30738520a1dee96dccc8d24c6317a7738
/home/input/C/testcases/CWE416_Use_After_Free/CWE416_Use_After_Free__return_freed_ptr_05.c,50,13,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,        i = strlen(aString);,4efd160ea8069147518765b8c379d5d30738520a1dee96dccc8d24c6317a7738
/home/input/C/testcases/CWE416_Use_After_Free/CWE416_Use_After_Free__return_freed_ptr_06.c,25,13,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,        i = strlen(aString);,4efd160ea8069147518765b8c379d5d30738520a1dee96dccc8d24c6317a7738
/home/input/C/testcases/CWE416_Use_After_Free/CWE416_Use_After_Free__return_freed_ptr_06.c,50,13,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,        i = strlen(aString);,4efd160ea8069147518765b8c379d5d30738520a1dee96dccc8d24c6317a7738
/home/input/C/testcases/CWE416_Use_After_Free/CWE416_Use_After_Free__return_freed_ptr_07.c,25,13,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,        i = strlen(aString);,4efd160ea8069147518765b8c379d5d30738520a1dee96dccc8d24c6317a7738
/home/input/C/testcases/CWE416_Use_After_Free/CWE416_Use_After_Free__return_freed_ptr_07.c,50,13,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,        i = strlen(aString);,4efd160ea8069147518765b8c379d5d30738520a1dee96dccc8d24c6317a7738
/home/input/C/testcases/CWE416_Use_After_Free/CWE416_Use_After_Free__return_freed_ptr_08.c,25,13,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,        i = strlen(aString);,4efd160ea8069147518765b8c379d5d30738520a1dee96dccc8d24c6317a7738
/home/input/C/testcases/CWE416_Use_After_Free/CWE416_Use_After_Free__return_freed_ptr_08.c,50,13,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,        i = strlen(aString);,4efd160ea8069147518765b8c379d5d30738520a1dee96dccc8d24c6317a7738
/home/input/C/testcases/CWE416_Use_After_Free/CWE416_Use_After_Free__return_freed_ptr_09.c,25,13,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,        i = strlen(aString);,4efd160ea8069147518765b8c379d5d30738520a1dee96dccc8d24c6317a7738
/home/input/C/testcases/CWE416_Use_After_Free/CWE416_Use_After_Free__return_freed_ptr_09.c,50,13,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,        i = strlen(aString);,4efd160ea8069147518765b8c379d5d30738520a1dee96dccc8d24c6317a7738
/home/input/C/testcases/CWE416_Use_After_Free/CWE416_Use_After_Free__return_freed_ptr_10.c,25,13,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,        i = strlen(aString);,4efd160ea8069147518765b8c379d5d30738520a1dee96dccc8d24c6317a7738
/home/input/C/testcases/CWE416_Use_After_Free/CWE416_Use_After_Free__return_freed_ptr_10.c,50,13,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,        i = strlen(aString);,4efd160ea8069147518765b8c379d5d30738520a1dee96dccc8d24c6317a7738
/home/input/C/testcases/CWE416_Use_After_Free/CWE416_Use_After_Free__return_freed_ptr_11.c,25,13,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,        i = strlen(aString);,4efd160ea8069147518765b8c379d5d30738520a1dee96dccc8d24c6317a7738
